 637: max:0.679, min:0.500, mean:0.624
 638: max:0.679, min:0.500, mean:0.628
 639: max:0.714, min:0.536, mean:0.628
 640: max:0.714, min:0.500, mean:0.614
 641: max:0.679, min:0.464, mean:0.616
 642: max:0.679, min:0.500, mean:0.620
 643: max:0.679, min:0.500, mean:0.622
 644: max:0.679, min:0.536, mean:0.628
 645: max:0.679, min:0.500, mean:0.626
 646: max:0.679, min:0.464, mean:0.616
 647: max:0.679, min:0.536, mean:0.617
 648: max:0.679, min:0.536, mean:0.613
 649: max:0.679, min:0.500, mean:0.613
 650: max:0.679, min:0.536, mean:0.616
 651: max:0.679, min:0.464, mean:0.620
 652: max:0.679, min:0.500, mean:0.620
 653: max:0.679, min:0.500, mean:0.617
 654: max:0.679, min:0.500, mean:0.614
 655: max:0.679, min:0.500, mean:0.616
 656: max:0.679, min:0.536, mean:0.618
 657: max:0.714, min:0.500, mean:0.614
 658: max:0.714, min:0.464, mean:0.614
 659: max:0.714, min:0.500, mean:0.615
 660: max:0.714, min:0.464, mean:0.617
 661: max:0.714, min:0.500, mean:0.619
 662: max:0.714, min:0.500, mean:0.623
 663: max:0.714, min:0.500, mean:0.621
 664: max:0.714, min:0.500, mean:0.620
 665: max:0.714, min:0.500, mean:0.622
 666: max:0.714, min:0.536, mean:0.620
 667: max:0.679, min:0.536, mean:0.625
 668: max:0.679, min:0.536, mean:0.620
 669: max:0.679, min:0.536, mean:0.618
 670: max:0.679, min:0.500, mean:0.616
 671: max:0.679, min:0.500, mean:0.610
 672: max:0.679, min:0.464, mean:0.620
 673: max:0.679, min:0.500, mean:0.618
 674: max:0.679, min:0.500, mean:0.615
 675: max:0.679, min:0.500, mean:0.618
 676: max:0.679, min:0.536, mean:0.612
 677: max:0.679, min:0.500, mean:0.610
 678: max:0.679, min:0.500, mean:0.612
 679: max:0.679, min:0.500, mean:0.618
 680: max:0.679, min:0.464, mean:0.628
 681: max:0.679, min:0.571, mean:0.627
 682: max:0.679, min:0.536, mean:0.621
 683: max:0.679, min:0.500, mean:0.616
 684: max:0.679, min:0.536, mean:0.618
 685: max:0.714, min:0.536, mean:0.619
 686: max:0.679, min:0.500, mean:0.620
 687: max:0.679, min:0.500, mean:0.622
 688: max:0.679, min:0.536, mean:0.625
 689: max:0.679, min:0.536, mean:0.626
 690: max:0.679, min:0.536, mean:0.629
 691: max:0.679, min:0.536, mean:0.617
 692: max:0.679, min:0.536, mean:0.618
 693: max:0.679, min:0.536, mean:0.618
 694: max:0.679, min:0.500, mean:0.611
 695: max:0.714, min:0.536, mean:0.611
 696: max:0.714, min:0.464, mean:0.615
 697: max:0.679, min:0.500, mean:0.612
 698: max:0.679, min:0.500, mean:0.613
 699: max:0.679, min:0.464, mean:0.606
 700: max:0.679, min:0.429, mean:0.617
 701: max:0.679, min:0.464, mean:0.623
 702: max:0.714, min:0.464, mean:0.626
 703: max:0.714, min:0.500, mean:0.631
 704: max:0.714, min:0.536, mean:0.632
 705: max:0.714, min:0.536, mean:0.634
 706: max:0.714, min:0.500, mean:0.633
 707: max:0.714, min:0.536, mean:0.632
 708: max:0.714, min:0.500, mean:0.633
 709: max:0.714, min:0.536, mean:0.629
 710: max:0.714, min:0.500, mean:0.628
 711: max:0.714, min:0.500, mean:0.627
 712: max:0.714, min:0.500, mean:0.629
 713: max:0.714, min:0.536, mean:0.633
 714: max:0.679, min:0.536, mean:0.635
 715: max:0.679, min:0.536, mean:0.632
 716: max:0.679, min:0.536, mean:0.627
 717: max:0.679, min:0.536, mean:0.629
 718: max:0.714, min:0.536, mean:0.631
 719: max:0.714, min:0.536, mean:0.629
 720: max:0.714, min:0.536, mean:0.622
 721: max:0.679, min:0.500, mean:0.618
 722: max:0.679, min:0.536, mean:0.619
 723: max:0.679, min:0.500, mean:0.614
 724: max:0.679, min:0.464, mean:0.617
 725: max:0.679, min:0.536, mean:0.621
 726: max:0.679, min:0.500, mean:0.617
 727: max:0.679, min:0.536, mean:0.621
 728: max:0.679, min:0.500, mean:0.616
 729: max:0.679, min:0.500, mean:0.616
 730: max:0.679, min:0.464, mean:0.616
 731: max:0.679, min:0.500, mean:0.623
 732: max:0.679, min:0.500, mean:0.623
 733: max:0.679, min:0.536, mean:0.623
 734: max:0.679, min:0.464, mean:0.618
 735: max:0.679, min:0.500, mean:0.616
 736: max:0.679, min:0.536, mean:0.622
 737: max:0.679, min:0.500, mean:0.616
 738: max:0.679, min:0.500, mean:0.609
 739: max:0.714, min:0.500, mean:0.610
 740: max:0.714, min:0.500, mean:0.612
 741: max:0.714, min:0.536, mean:0.612
 742: max:0.714, min:0.464, mean:0.609
 743: max:0.714, min:0.464, mean:0.614
 744: max:0.714, min:0.536, mean:0.616
 745: max:0.679, min:0.500, mean:0.613
 746: max:0.679, min:0.500, mean:0.617
 747: max:0.679, min:0.500, mean:0.610
 748: max:0.679, min:0.500, mean:0.616
 749: max:0.714, min:0.500, mean:0.615
 750: max:0.714, min:0.536, mean:0.618
 751: max:0.679, min:0.464, mean:0.618
 752: max:0.679, min:0.536, mean:0.623
 753: max:0.679, min:0.500, mean:0.615
 754: max:0.679, min:0.464, mean:0.615
 755: max:0.679, min:0.536, mean:0.621
 756: max:0.679, min:0.500, mean:0.621
 757: max:0.679, min:0.464, mean:0.621
 758: max:0.679, min:0.536, mean:0.620
 759: max:0.714, min:0.500, mean:0.617
 760: max:0.714, min:0.500, mean:0.618
 761: max:0.714, min:0.536, mean:0.618
 762: max:0.714, min:0.500, mean:0.620
 763: max:0.679, min:0.500, mean:0.620
 764: max:0.679, min:0.536, mean:0.621
 765: max:0.679, min:0.536, mean:0.623
 766: max:0.679, min:0.536, mean:0.622
 767: max:0.679, min:0.500, mean:0.625
 768: max:0.714, min:0.536, mean:0.628
 769: max:0.714, min:0.536, mean:0.629
 770: max:0.714, min:0.536, mean:0.630
 771: max:0.714, min:0.536, mean:0.632
 772: max:0.714, min:0.536, mean:0.630
 773: max:0.714, min:0.500, mean:0.629
 774: max:0.714, min:0.500, mean:0.628
 775: max:0.679, min:0.536, mean:0.627
 776: max:0.679, min:0.536, mean:0.630
 777: max:0.679, min:0.500, mean:0.625
 778: max:0.714, min:0.536, mean:0.628
 779: max:0.714, min:0.536, mean:0.625
 780: max:0.679, min:0.464, mean:0.624
 781: max:0.679, min:0.536, mean:0.626
 782: max:0.679, min:0.536, mean:0.622
 783: max:0.679, min:0.500, mean:0.608
 784: max:0.679, min:0.500, mean:0.609
 785: max:0.679, min:0.536, mean:0.613
 786: max:0.679, min:0.500, mean:0.617
 787: max:0.714, min:0.500, mean:0.621
 788: max:0.679, min:0.464, mean:0.624
 789: max:0.714, min:0.536, mean:0.621
 790: max:0.714, min:0.464, mean:0.621
 791: max:0.714, min:0.536, mean:0.627
 792: max:0.679, min:0.464, mean:0.624
 793: max:0.714, min:0.536, mean:0.633
 794: max:0.679, min:0.464, mean:0.625
 795: max:0.679, min:0.500, mean:0.624
 796: max:0.679, min:0.500, mean:0.627
 797: max:0.679, min:0.464, mean:0.629
 798: max:0.714, min:0.500, mean:0.635
 799: max:0.714, min:0.536, mean:0.637
 800: max:0.714, min:0.536, mean:0.640
 801: max:0.714, min:0.500, mean:0.637
 802: max:0.714, min:0.536, mean:0.631
 803: max:0.679, min:0.500, mean:0.633
 804: max:0.714, min:0.464, mean:0.636
 805: max:0.714, min:0.536, mean:0.634
 806: max:0.714, min:0.536, mean:0.634
 807: max:0.714, min:0.536, mean:0.637
 808: max:0.714, min:0.500, mean:0.641
 809: max:0.714, min:0.536, mean:0.636
 810: max:0.714, min:0.536, mean:0.637
 811: max:0.679, min:0.536, mean:0.639
 812: max:0.679, min:0.536, mean:0.635
 813: max:0.679, min:0.536, mean:0.633
 814: max:0.679, min:0.500, mean:0.630
 815: max:0.714, min:0.500, mean:0.627
 816: max:0.714, min:0.536, mean:0.629
 817: max:0.679, min:0.500, mean:0.622
 818: max:0.679, min:0.464, mean:0.623
 819: max:0.714, min:0.536, mean:0.620
 820: max:0.679, min:0.536, mean:0.622
 821: max:0.679, min:0.464, mean:0.626
 822: max:0.679, min:0.500, mean:0.623
 823: max:0.679, min:0.536, mean:0.623
 824: max:0.679, min:0.500, mean:0.624
 825: max:0.679, min:0.500, mean:0.618
 826: max:0.679, min:0.500, mean:0.618
 827: max:0.714, min:0.500, mean:0.615
 828: max:0.714, min:0.536, mean:0.621
 829: max:0.714, min:0.536, mean:0.622
 830: max:0.714, min:0.500, mean:0.624
 831: max:0.714, min:0.500, mean:0.626
 832: max:0.714, min:0.500, mean:0.622
 833: max:0.714, min:0.500, mean:0.625
 834: max:0.714, min:0.536, mean:0.627
 835: max:0.714, min:0.500, mean:0.623
 836: max:0.714, min:0.536, mean:0.626
 837: max:0.714, min:0.500, mean:0.623
 838: max:0.714, min:0.571, mean:0.629
 839: max:0.714, min:0.500, mean:0.626
 840: max:0.714, min:0.536, mean:0.634
 841: max:0.714, min:0.500, mean:0.623
 842: max:0.714, min:0.500, mean:0.629
 843: max:0.714, min:0.500, mean:0.630
 844: max:0.714, min:0.500, mean:0.636
 845: max:0.679, min:0.464, mean:0.625
 846: max:0.679, min:0.500, mean:0.624
 847: max:0.714, min:0.500, mean:0.622
 848: max:0.679, min:0.500, mean:0.620
 849: max:0.679, min:0.500, mean:0.615
 850: max:0.714, min:0.464, mean:0.617
 851: max:0.714, min:0.500, mean:0.624
 852: max:0.714, min:0.536, mean:0.623
 853: max:0.714, min:0.464, mean:0.619
 854: max:0.679, min:0.464, mean:0.614
 855: max:0.679, min:0.536, mean:0.615
 856: max:0.679, min:0.500, mean:0.611
 857: max:0.679, min:0.500, mean:0.609
 858: max:0.679, min:0.500, mean:0.608
 859: max:0.679, min:0.464, mean:0.599
 860: max:0.679, min:0.500, mean:0.608
 861: max:0.714, min:0.500, mean:0.614
 862: max:0.714, min:0.536, mean:0.622
 863: max:0.714, min:0.500, mean:0.624
 864: max:0.714, min:0.536, mean:0.625
 865: max:0.714, min:0.536, mean:0.628
 866: max:0.714, min:0.500, mean:0.628
 867: max:0.714, min:0.500, mean:0.630
 868: max:0.714, min:0.500, mean:0.625
 869: max:0.714, min:0.464, mean:0.629
 870: max:0.714, min:0.536, mean:0.643
 871: max:0.714, min:0.536, mean:0.637
 872: max:0.714, min:0.536, mean:0.640
 873: max:0.714, min:0.500, mean:0.633
 874: max:0.714, min:0.536, mean:0.639
 875: max:0.714, min:0.536, mean:0.643
 876: max:0.714, min:0.536, mean:0.641
 877: max:0.714, min:0.536, mean:0.641
 878: max:0.714, min:0.571, mean:0.646
 879: max:0.714, min:0.536, mean:0.646
 880: max:0.714, min:0.536, mean:0.649
 881: max:0.714, min:0.536, mean:0.650
 882: max:0.714, min:0.571, mean:0.655
 883: max:0.714, min:0.571, mean:0.657
 884: max:0.714, min:0.571, mean:0.659
 885: max:0.714, min:0.536, mean:0.652
 886: max:0.714, min:0.571, mean:0.651
 887: max:0.714, min:0.500, mean:0.640
 888: max:0.714, min:0.536, mean:0.654
 889: max:0.714, min:0.536, mean:0.652
 890: max:0.714, min:0.536, mean:0.657
 891: max:0.714, min:0.500, mean:0.659
 892: max:0.714, min:0.536, mean:0.655
 893: max:0.714, min:0.571, mean:0.659
 894: max:0.750, min:0.571, mean:0.656
 895: max:0.750, min:0.536, mean:0.655
 896: max:0.714, min:0.536, mean:0.648
 897: max:0.714, min:0.536, mean:0.651
 898: max:0.714, min:0.536, mean:0.652
 899: max:0.714, min:0.571, mean:0.655
 900: max:0.714, min:0.571, mean:0.662
 901: max:0.714, min:0.571, mean:0.659
 902: max:0.714, min:0.536, mean:0.656
 903: max:0.714, min:0.571, mean:0.663
 904: max:0.714, min:0.536, mean:0.651
 905: max:0.714, min:0.571, mean:0.645
 906: max:0.714, min:0.536, mean:0.652
 907: max:0.714, min:0.536, mean:0.647
 908: max:0.714, min:0.571, mean:0.650
 909: max:0.714, min:0.571, mean:0.653
 910: max:0.714, min:0.536, mean:0.656
 911: max:0.714, min:0.536, mean:0.651
 912: max:0.714, min:0.536, mean:0.642
 913: max:0.714, min:0.536, mean:0.641
 914: max:0.714, min:0.536, mean:0.643
 915: max:0.714, min:0.536, mean:0.640
 916: max:0.714, min:0.536, mean:0.635
 917: max:0.714, min:0.536, mean:0.639
 918: max:0.714, min:0.536, mean:0.634
 919: max:0.714, min:0.500, mean:0.629
 920: max:0.714, min:0.500, mean:0.630
 921: max:0.714, min:0.500, mean:0.631
 922: max:0.714, min:0.536, mean:0.642
 923: max:0.714, min:0.536, mean:0.635
 924: max:0.714, min:0.536, mean:0.638
 925: max:0.714, min:0.536, mean:0.639
 926: max:0.714, min:0.500, mean:0.636
 927: max:0.714, min:0.571, mean:0.638
 928: max:0.714, min:0.536, mean:0.631
 929: max:0.714, min:0.536, mean:0.633
 930: max:0.714, min:0.536, mean:0.636
 931: max:0.714, min:0.571, mean:0.639
 932: max:0.714, min:0.500, mean:0.631
 933: max:0.714, min:0.571, mean:0.635
 934: max:0.714, min:0.536, mean:0.635
 935: max:0.714, min:0.571, mean:0.640
 936: max:0.714, min:0.536, mean:0.638
 937: max:0.714, min:0.536, mean:0.635
 938: max:0.714, min:0.500, mean:0.627
 939: max:0.714, min:0.536, mean:0.629
 940: max:0.714, min:0.500, mean:0.623
 941: max:0.714, min:0.500, mean:0.623
 942: max:0.714, min:0.536, mean:0.628
 943: max:0.714, min:0.536, mean:0.627
 944: max:0.679, min:0.536, mean:0.622
 945: max:0.714, min:0.536, mean:0.618
 946: max:0.714, min:0.500, mean:0.615
 947: max:0.714, min:0.500, mean:0.610
 948: max:0.714, min:0.464, mean:0.613
 949: max:0.714, min:0.464, mean:0.603
 950: max:0.714, min:0.464, mean:0.611
 951: max:0.714, min:0.464, mean:0.607
 952: max:0.714, min:0.500, mean:0.609
 953: max:0.714, min:0.500, mean:0.611
 954: max:0.714, min:0.536, mean:0.615
 955: max:0.714, min:0.464, mean:0.618
 956: max:0.679, min:0.500, mean:0.628
 957: max:0.714, min:0.464, mean:0.633
 958: max:0.714, min:0.500, mean:0.627
 959: max:0.714, min:0.500, mean:0.623
 960: max:0.714, min:0.500, mean:0.636
 961: max:0.714, min:0.500, mean:0.632
 962: max:0.714, min:0.536, mean:0.630
 963: max:0.714, min:0.536, mean:0.635
 964: max:0.714, min:0.536, mean:0.630
 965: max:0.714, min:0.536, mean:0.626
 966: max:0.714, min:0.500, mean:0.626
 967: max:0.714, min:0.536, mean:0.628
 968: max:0.714, min:0.536, mean:0.637
 969: max:0.714, min:0.571, mean:0.640
 970: max:0.714, min:0.500, mean:0.634
 971: max:0.714, min:0.536, mean:0.633
 972: max:0.714, min:0.464, mean:0.632
 973: max:0.714, min:0.500, mean:0.640
 974: max:0.714, min:0.536, mean:0.633
 975: max:0.714, min:0.536, mean:0.633
 976: max:0.714, min:0.536, mean:0.630
 977: max:0.714, min:0.500, mean:0.631
 978: max:0.714, min:0.464, mean:0.631
 979: max:0.714, min:0.536, mean:0.631
 980: max:0.714, min:0.500, mean:0.627
 981: max:0.714, min:0.536, mean:0.627
 982: max:0.714, min:0.536, mean:0.623
 983: max:0.679, min:0.536, mean:0.627
 984: max:0.679, min:0.536, mean:0.627
 985: max:0.714, min:0.536, mean:0.632
 986: max:0.679, min:0.464, mean:0.628
 987: max:0.679, min:0.536, mean:0.623
 988: max:0.679, min:0.536, mean:0.624
 989: max:0.679, min:0.500, mean:0.618
 990: max:0.679, min:0.536, mean:0.629
 991: max:0.714, min:0.536, mean:0.629
 992: max:0.679, min:0.500, mean:0.624
 993: max:0.714, min:0.500, mean:0.625
 994: max:0.714, min:0.536, mean:0.625
 995: max:0.714, min:0.464, mean:0.623
 996: max:0.679, min:0.536, mean:0.627
 997: max:0.679, min:0.464, mean:0.622
 998: max:0.679, min:0.536, mean:0.631
 999: max:0.679, min:0.536, mean:0.625
1000: max:0.679, min:0.536, mean:0.624
